,Unnamed: 0,aiddata_id,aiddata_2_id,year,donor,recipient,commitment_amount_usd_constant,coalesced_purpose_code,coalesced_purpose_name
64319,64320,85831016.0,9714208.0,1994,Japan,India,312659712.0,32120,Industrial development
64335,64336,85834526.0,6834707.0,1984,Germany,India,21531857.0,32120,Industrial development
64339,64340,85837307.0,6030773.0,1980,Japan,Thailand,113946.0,32120,Industrial development
64347,64348,85839340.0,6301987.0,1982,Japan,Thailand,172024153.0,21050,Air transport
64393,64394,85862859.0,6956041.0,1984,Japan,Thailand,75312667.0,21030,Rail transport
64415,64416,85881940.0,8013671.0,1990,France,Thailand,9766637.0,23020,Power generation/non-renewable sources
64423,64424,85884829.0,8195961.0,1990,United States,India,3140111.0,32120,Industrial development
64424,64425,85885687.0,8227717.0,1990,Japan,Korea,786489189.0,21030,Rail transport
64425,64426,85885726.0,8230660.0,1990,Japan,Thailand,2184692.0,32120,Industrial development
64463,64464,85908330.0,10416410.0,1990,Belgium,Poland,96972378.0,60040,RESCHEDULING AND REFINANCING
64481,64482,85909968.0,10426131.0,1992,Belgium,Poland,459705515.0,60040,RESCHEDULING AND REFINANCING
64547,64548,85942322.0,7139861.0,1985,Japan,Brazil,7222174.0,32120,Industrial development
64551,64552,85944701.0,7267582.0,1986,Canada,Brazil,1004725.0,32120,Industrial development
64560,64561,85948447.0,7553962.0,1988,Netherlands,Colombia,430241.0,32120,Industrial development
64574,64575,85957859.0,8152353.0,1990,United Kingdom,India,470350.0,32120,Industrial development
64595,64596,85969723.0,6500941.0,1977,Germany,Brazil,19623041.0,23020,Power generat./non-renewable sources
64596,64597,85969762.0,6557251.0,1977,Germany,India,81295457.0,32120,Industrial development
64616,64617,85979730.0,9117943.0,1993,Canada,Colombia,2730743.0,32120,Industrial development
64618,64619,85980939.0,6030621.0,1980,Japan,Thailand,341838.0,32120,Industrial development
64619,64620,85982928.0,6047180.0,1981,Austria,India,7202447.0,32120,Industrial development
64626,64627,85986600.0,5908340.0,1979,Canada,India,5797.0,32120,Industrial development
64632,64633,85988319.0,5884624.0,1979,Norway,India,80323793.0,32120,Industrial development
64647,64648,85997679.0,6565117.0,1977,Austria,Brazil,937969.0,32120,Industrial development
64666,64667,86008600.0,7262684.0,1986,United Kingdom,India,222680188.0,21050,Air transport
64677,64678,86013399.0,7534687.0,1987,Japan,Thailand,45108238.0,21030,Rail transport
64702,64703,86028699.0,8508296.0,1991,Japan,Thailand,574887.0,32120,Industrial development
64744,64745,86049510.0,5970428.0,1980,Germany,Korea,9620600.0,32120,Industrial development
64757,64758,86054995.0,6302177.0,1982,Japan,Thailand,112709645.0,21030,Rail transport
64821,64822,86092949.0,7611294.0,1988,Netherlands,Thailand,183081.0,32120,Industrial development
64833,64834,86098379.0,7918924.0,1989,Finland,Thailand,1601875.0,32120,Industrial development
64855,64856,86105987.0,8439822.0,1991,Finland,India,12091577.0,32120,Industrial development
64858,64859,86108133.0,8566434.0,1992,France,Thailand,3071500.0,23020,Power generat./non-renewable sources
64859,64860,86108211.0,8576567.0,1992,Italy,Colombia,5738885.0,32120,Industrial development
64882,64883,86121060.0,5969593.0,1980,Germany,India,12389697.0,32120,Industrial development
64891,64892,86126233.0,6340263.0,1983,Belgium,India,4492208.0,60040,Rescheduling and refinancing
64915,64916,86138908.0,6303868.0,1982,Japan,Saudi Arabia,4590532.0,32120,Industrial development
64932,64933,86148541.0,6956463.0,1984,Japan,India,283554956.0,23020,Power generation/non-renewable sources
64940,64941,86155249.0,7337080.0,1986,Japan,Brazil,8126174.0,32120,Industrial development
64951,64952,86162430.0,7727175.0,1988,Japan,India,163242674.0,23020,Power generation/non-renewable sources
64970,64971,86170587.0,8227825.0,1990,Japan,Korea,59139618.0,32120,Industrial development
64971,64972,86170626.0,8227933.0,1990,Japan,Korea,125838270.0,32120,Industrial development
64992,64993,86181596.0,9172662.0,1993,Japan,Thailand,142225549.0,21030,Rail transport
65008,65009,86191128.0,9714088.0,1994,Japan,India,245291966.0,23020,Power generation/non-renewable sources
65031,65032,86194717.0,6605202.0,1976,Germany,Korea,29060662.0,32120,Industrial development
65036,65037,86196909.0,8918467.0,1993,Germany,Brazil,150188124.0,60040,Rescheduling and refinancing
65037,65038,86196948.0,8918625.0,1993,Germany,India,24790193.0,32120,Industrial development
65043,65044,86200387.0,10417080.0,1990,Belgium,Poland,721837.0,60040,RESCHEDULING AND REFINANCING
65053,65054,86201947.0,10449655.0,1994,Canada,Poland,145905.0,32120,Industrial development
65057,65058,86204950.0,7488033.0,1987,Canada,Brazil,161334.0,32120,Industrial development
65058,65059,86205535.0,6206294.0,1982,Germany,India,17011464.0,32120,Industrial development
65062,65063,86207095.0,6477436.0,1976,Germany,India,21795497.0,32120,Industrial development
65063,65064,86207173.0,5736131.0,1974,France,India,64672631.0,32120,Industrial development
65069,65070,86211034.0,6047813.0,1981,Belgium,India,3452392.0,60040,Rescheduling and refinancing
65075,65076,86215831.0,6419167.0,1977,Japan,Brazil,41178604.0,32120,Industrial development
65114,65115,86238498.0,7981018.0,1989,Japan,Korea,69259167.0,32120,Industrial development
65125,65126,86245174.0,8414454.0,1991,Sweden,India,2383447.0,32120,Industrial development
65149,65150,86258682.0,9252667.0,1994,Belgium,Thailand,228503.0,32120,Industrial development
65154,65155,86259619.0,9311590.0,1994,Denmark,India,3530280.0,32120,Industrial development
65171,65172,86267981.0,5742205.0,1973,Germany,India,11949500.0,32120,Industrial development
65174,65175,86268488.0,6555235.0,1977,Germany,Brazil,42066194.0,32120,Industrial development
65190,65191,86275290.0,6991789.0,1985,Denmark,Thailand,1382232.0,32120,Industrial development
65201,65202,86281881.0,6047921.0,1981,Belgium,India,3977756.0,60040,Rescheduling and refinancing
65205,65206,86284845.0,6254309.0,1982,United Kingdom,India,69587019.0,23020,Power generation/non-renewable sources
65235,65236,86301382.0,7253957.0,1986,Sweden,India,23703041.0,23020,Power generation/non-renewable sources
65244,65245,86306219.0,7534239.0,1987,Japan,Korea,44397872.0,32120,Industrial development
65269,65270,86324261.0,8744701.0,1992,United Kingdom,India,771844.0,23020,Power generat./non-renewable sources
65312,65313,86356595.0,7479127.0,1987,Canada,Brazil,193246.0,32120,Industrial development
65319,65320,86360615.0,7727328.0,1988,Japan,India,30090552.0,32120,Industrial development
65354,65355,86385989.0,9315878.0,1994,Denmark,Thailand,2388226.0,32120,Industrial development
65358,65359,86391767.0,10416753.0,1990,Belgium,Poland,4503220.0,60040,RESCHEDULING AND REFINANCING
65367,65368,86392937.0,5867381.0,1979,Germany,Thailand,57116273.0,21030,Rail transport
65371,65372,86393483.0,6777310.0,1974,Germany,India,7949863.0,32120,Industrial development
65375,65376,86395167.0,8404171.0,1991,Sweden,India,93171.0,32120,Industrial development
65391,65392,86403952.0,5927142.0,1979,Japan,Saudi Arabia,12014220.0,32120,Industrial development
65421,65422,86428210.0,7351866.0,1987,Denmark,India,12847276.0,32120,Industrial development
65434,65435,86441323.0,8226136.0,1990,Japan,Thailand,43693844.0,32120,Industrial development
65437,65438,86444759.0,8438948.0,1991,United Kingdom,India,499811.0,32120,Industrial development
65438,65439,86444798.0,8439010.0,1991,United Kingdom,India,1351247.0,32120,Industrial development
65462,65463,86455300.0,9097171.0,1993,United Kingdom,Thailand,35142889.0,32120,Industrial development
65463,65464,86455612.0,9117875.0,1993,Canada,Brazil,2539782.0,32120,Industrial development
65478,65479,86464196.0,10417262.0,1991,France,Poland,1822513.0,32120,Industrial development
65505,65506,86473226.0,6084141.0,1981,Netherlands,India,17069196.0,32120,Industrial development
65508,65509,86473850.0,5924069.0,1979,Japan,Thailand,27913038.0,32120,Industrial development
65552,65553,86498265.0,7232728.0,1986,Netherlands,Thailand,1364165.0,32120,Industrial development
65596,65597,86526724.0,9319719.0,1994,Denmark,India,497234.0,32120,Industrial development
65605,65606,86531874.0,9420574.0,1994,Netherlands,India,2887693.0,32120,Industrial development
65624,65625,86539802.0,7588889.0,1988,Germany,India,79034323.0,32120,Industrial development
65643,65644,86546486.0,6183587.0,1982,France,Thailand,11313378.0,21030,Rail transport
65644,65645,86546525.0,6183936.0,1982,France,Brazil,10445529.0,21030,Rail transport
65671,65672,86564504.0,6804314.0,1984,France,India,20376182.0,32120,Industrial development
65686,65687,86574410.0,7418750.0,1987,Netherlands,Thailand,2608423.0,32120,Industrial development
65699,65700,86584910.0,7982246.0,1989,Japan,Brazil,22565083.0,32120,Industrial development
65730,65731,86604948.0,9561366.0,1994,United Kingdom,Brazil,1495991.0,32120,Industrial development
65733,65734,86607369.0,9714007.0,1994,Japan,India,183823067.0,23020,Power generation/non-renewable sources
65783,65784,86636285.0,6760304.0,1974,United States,Colombia,879831.0,32120,Industrial development
65830,65831,86661333.0,8760487.0,1992,Finland,India,786397.0,32120,Industrial development
65832,65833,86662425.0,8349477.0,1991,Netherlands,India,402510.0,21030,Rail transport
65836,65837,86663441.0,8456334.0,1991,Canada,India,7608167.0,32120,Industrial development
65842,65843,86666327.0,8845009.0,1992,Japan,India,256561966.0,32120,Industrial development
65843,65844,86666913.0,8640088.0,1992,Norway,India,2316419.0,21050,Air transport
65846,65847,86668049.0,8732694.0,1992,United Kingdom,India,5230032.0,23020,Power generat./non-renewable sources
65849,65850,86668673.0,8787871.0,1992,Canada,Brazil,217440.0,32120,Industrial development
65866,65867,86680537.0,9606173.0,1994,Canada,India,2969455.0,32120,Industrial development
65898,65899,86690900.0,5896321.0,1979,Switzerland,India,2625431.0,32120,Industrial development
65907,65908,86695818.0,8649773.0,1992,Sweden,South Africa,64374.0,23020,Power generation/non-renewable sources
65929,65930,86707883.0,6339163.0,1983,Belgium,India,3963713.0,60040,Rescheduling and refinancing
65945,65946,86720324.0,6439182.0,1974,Germany,Chile,40014840.0,60040,Rescheduling and refinancing
65946,65947,86720402.0,6447230.0,1974,United Kingdom,India,116414146.0,60040,Rescheduling and refinancing
65955,65956,86724926.0,6701811.0,1976,France,Colombia,11935741.0,32120,Industrial development
65964,65965,86730308.0,7029197.0,1985,Italy,India,23413369.0,32120,Industrial development
66009,66010,86756052.0,8609801.0,1992,Netherlands,India,1794078.0,32120,Industrial development
66035,66036,86769531.0,9457267.0,1994,Norway,India,676057.0,32120,Industrial development
66043,66044,86771216.0,9598717.0,1994,Canada,India,707642.0,32120,Industrial development
66047,66048,86774653.0,10415423.0,1989,Germany,Poland,1054081481.0,60040,RESCHEDULING AND REFINANCING
66064,66065,86777074.0,6413609.0,1983,United Kingdom,India,116418320.0,21030,Rail transport
66066,66067,86777893.0,5742371.0,1973,Germany,India,20482253.0,32120,Industrial development
66068,66069,86778010.0,5968966.0,1980,Germany,India,6194849.0,32120,Industrial development
66073,66074,86782505.0,5925965.0,1979,Japan,Thailand,73420234.0,21050,Air transport
66091,66092,86792803.0,7337112.0,1986,Japan,Saudi Arabia,22490044.0,32120,Industrial development
66093,66094,86793273.0,9311919.0,1994,Denmark,India,134438.0,32120,Industrial development
66112,66113,86802283.0,6391845.0,1983,Netherlands,India,15861593.0,21030,Rail transport
66115,66116,86805247.0,6619208.0,1983,Canada,Colombia,2455694.0,32120,Industrial development
66153,66154,86827565.0,8011010.0,1990,Denmark,Thailand,5010773.0,21030,Rail transport
66183,66184,86847198.0,9301472.0,1994,Belgium,Chile,15664.0,32120,Industrial development
66195,66196,86853449.0,9725698.0,1994,Australia,India,493805.0,32120,Industrial development
66197,66198,86854893.0,10416799.0,1990,Belgium,Poland,71850086.0,60040,RESCHEDULING AND REFINANCING
66213,66214,86858327.0,6726953.0,1975,Germany,India,10552956.0,32120,Industrial development
66214,66215,86858561.0,7205586.0,1986,Germany,Colombia,10206006.0,32120,Industrial development
66239,66240,86868445.0,5854131.0,1979,France,Thailand,15950433.0,32120,Industrial development
66259,66260,86881906.0,6450558.0,1974,United States,Colombia,18483853.0,32120,Industrial development
66281,66282,86898949.0,7473721.0,1987,Canada,Colombia,886449.0,32120,Industrial development
66296,66297,86907774.0,7932467.0,1989,Canada,Colombia,607852.0,32120,Industrial development
66297,66298,86907813.0,7932632.0,1989,Canada,Colombia,340397.0,32120,Industrial development
66329,66330,86928075.0,9319629.0,1994,Denmark,Colombia,200450.0,32120,Industrial development
66355,66356,86936864.0,5742162.0,1973,Germany,India,13653317.0,32120,Industrial development
66356,66357,86937020.0,6836150.0,1984,Germany,India,156105962.0,23020,Power generation/non-renewable sources
66383,66384,86948531.0,7138707.0,1985,Japan,India,110662350.0,32120,Industrial development
66412,66413,86963741.0,6893623.0,1984,United Kingdom,Brazil,3576124.0,60040,Rescheduling and refinancing
66417,66418,86968188.0,7138858.0,1985,Japan,Korea,47759541.0,32120,Industrial development
66452,66453,86987153.0,8239583.0,1990,Australia,India,167253.0,32120,Industrial development
66464,66465,86993946.0,8628405.0,1992,Netherlands,India,514196.0,32120,Industrial development
66513,66514,87014756.0,7020537.0,1985,Germany,Korea,5585013.0,32120,Industrial development
66514,66515,87015068.0,7205338.0,1986,Germany,India,25515015.0,32120,Industrial development
66527,66528,87019962.0,10447534.0,1994,United Kingdom,Poland,411633.0,21030,Rail transport
66545,66546,87029244.0,6094502.0,1981,Norway,India,1257288.0,32120,Industrial development
66553,66554,87032520.0,6301835.0,1982,Japan,India,21744626.0,21030,Rail transport
66555,66556,87033495.0,6378274.0,1983,Italy,India,33513460.0,32120,Industrial development
66556,66557,87034080.0,6418787.0,1977,Japan,Brazil,5165260.0,32120,Industrial development
66557,66558,87034119.0,6420965.0,1973,France,India,27825666.0,23020,Power generation/non-renewable sources
66569,66570,87039969.0,6771747.0,1974,Netherlands,India,16570311.0,60040,Rescheduling and refinancing
66571,66572,87040203.0,6781941.0,1974,France,India,69485478.0,60040,Rescheduling and refinancing
66583,66584,87045195.0,7136784.0,1985,Japan,Brazil,4473089.0,60040,Rescheduling and refinancing
66596,66597,87051047.0,7491192.0,1987,Canada,Thailand,26416174.0,23020,Power generation/non-renewable sources
66608,66609,87062443.0,8168659.0,1990,Canada,Thailand,7606154.0,32120,Industrial development
66620,66621,87069697.0,5966747.0,1980,Germany,India,123896972.0,32120,Industrial development
66632,66633,87077497.0,6472085.0,1976,France,India,59678703.0,32120,Industrial development
66633,66634,87077692.0,6494220.0,1976,Japan,Korea,65859994.0,21030,Rail transport
66638,66639,87079330.0,6596753.0,1976,Japan,India,187471240.0,60040,Rescheduling and refinancing
66664,66665,87098018.0,7731287.0,1988,Japan,India,27189983.0,32120,Industrial development
66676,66677,87101769.0,7931972.0,1989,Canada,Thailand,103740.0,32120,Industrial development
66697,66698,87112771.0,8642210.0,1992,Norway,India,3067089.0,32120,Industrial development
66699,66700,87113751.0,8722262.0,1992,United Kingdom,India,6087095.0,21030,Rail transport
66701,66702,87116841.0,8934880.0,1993,Italy,Colombia,2009737.0,32120,Industrial development
66703,66704,87119417.0,9118657.0,1993,Canada,Thailand,1833226.0,32120,Industrial development
66709,66710,87123085.0,9319569.0,1994,Denmark,India,1271931.0,32120,Industrial development
66722,66723,87129883.0,10404459.0,1980,United Kingdom,Thailand,4126815.0,32120,Industrial development
66723,66724,87130000.0,10414037.0,1989,Belgium,Brazil,13585848.0,60040,RESCHEDULING AND REFINANCING
66733,66734,87130975.0,6899614.0,1984,Canada,Brazil,296556.0,32120,Industrial development
66735,66736,87132341.0,6774679.0,1974,Germany,India,22259616.0,32120,Industrial development
